Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,10.0,Sat,2017-10-14,13:00,Bochum,2–0,Sandhausen,13548.0,Vonovia Ruhrstadion,Christian Dietz,Match Report,,18,D2
Regular season,10.0,Sat,2017-10-14,13:00,Dresden,2–2,Ingolstadt 04,28484.0,DDV-Stadion,Sven Jablonski,Match Report,,18,D2
Regular season,10.0,Sun,2017-10-15,13:30,Jahn R'burg,0–2,Union Berlin,9791.0,Continental Arena,Benedikt Kempkes,Match Report,,18,D2
Regular season,10.0,Sun,2017-10-15,13:30,Heidenheim,3–5,Holstein Kiel,10300.0,Voith-Arena,Felix Zwayer,Match Report,,18,D2
Regular season,10.0,Sun,2017-10-15,13:30,Greuther Fürth,2–1,Erzgebirge Aue,9510.0,Sportpark Ronhof Thomas Sommer,René Rohde,Match Report,,18,D2
Regular season,10.0,Mon,2017-10-16,20:30,Darmstadt 98,3–4,Nürnberg,17100.0,Jonathan-Heimes-Stadion am Böllenfalltor,Bibiana Steinhaus,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,11.0,Fri,2017-10-20,18:30,Düsseldorf,1–0,Darmstadt 98,27674.0,Merkur Spielarena,Frank Willenborg,Match Report,,18,D2
Regular season,11.0,Fri,2017-10-20,18:30,Ingolstadt 04,3–0,Heidenheim,9242.0,Audi-Sportpark,Thorben Siewer,Match Report,,18,D2
Regular season,11.0,Sat,2017-10-21,13:00,Braunschweig,1–0,Bochum,19790.0,Eintracht-Stadion,Martin Thomsen,Match Report,,18,D2
Regular season,11.0,Sat,2017-10-21,13:00,Holstein Kiel,2–1,Arminia,11224.0,Holstein-Stadion,Tobias Reichel,Match Report,,18,D2
Regular season,11.0,Sat,2017-10-21,13:00,Union Berlin,3–1,Greuther Fürth,21344.0,Stadion An der Alten Försterei,Martin Petersen,Match Report,,18,D2
Regular season,11.0,Sun,2017-10-22,13:30,Kaiserslautern,0–1,MSV Duisburg,22833.0,Fritz-Walter-Stadion,Florian Heft,Match Report,,18,D2
Regular season,11.0,Sun,2017-10-22,13:30,Erzgebirge Aue,1–0,Jahn R'burg,7550.0,Sparkassen-Erzgebirgsstadion,Sven Waschitzki,Match Report,,18,D2
Regular season,11.0,Sun,2017-10-22,13:30,Nürnberg,2–1,Dresden,33601.0,Max-Morlock-Stadion,Robert Kempter,Match Report,,18,D2
Regular season,11.0,Mon,2017-10-23,20:30,Sandhausen,1–1,St. Pauli,8514.0,Hardtwaldstadion,Markus Schmidt,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,12.0,Fri,2017-10-27,18:30,Arminia,1–3,Ingolstadt 04,15005.0,SchücoArena,Timo Gerach,Match Report,,18,D2
Regular season,12.0,Fri,2017-10-27,18:30,St. Pauli,1–1,Erzgebirge Aue,28742.0,Millerntor-Stadion,Benedikt Kempkes,Match Report,,18,D2
Regular season,12.0,Sat,2017-10-28,13:00,Jahn R'burg,3–1,Kaiserslautern,10081.0,Continental Arena,Aarne Aarnink,Match Report,,18,D2
Regular season,12.0,Sat,2017-10-28,13:00,Darmstadt 98,1–1,Holstein Kiel,15500.0,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Brand,Match Report,,18,D2
Regular season,12.0,Sat,2017-10-28,13:00,Greuther Fürth,2–1,Sandhausen,6870.0,Sportpark Ronhof Thomas Sommer,Christian Dingert,Match Report,,18,D2
Regular season,12.0,Sun,2017-10-29,13:30,MSV Duisburg,1–1,Union Berlin,15492.0,Schauinsland-Reisen-Arena,Christian Dietz,Match Report,,18,D2
Regular season,12.0,Sun,2017-10-29,13:30,Heidenheim,1–0,Nürnberg,12600.0,Voith-Arena,Robert Schröder,Match Report,,18,D2
Regular season,12.0,Sun,2017-10-29,16:00,Dresden,1–1,Braunschweig,29312.0,DDV-Stadion,Matthias Jöllenbeck,Match Report,,18,D2
Regular season,12.0,Mon,2017-10-30,20:30,Bochum,0–0,Düsseldorf,27599.0,Vonovia Ruhrstadion,Benjamin Cortus,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,13.0,Fri,2017-11-03,18:30,Sandhausen,0–1,MSV Duisburg,5652.0,Hardtwaldstadion,Florian Badstübner,Match Report,,18,D2
Regular season,13.0,Fri,2017-11-03,18:30,Kaiserslautern,0–0,Bochum,19086.0,Fritz-Walter-Stadion,Alexander Sather,Match Report,,18,D2
Regular season,13.0,Sat,2017-11-04,13:00,Braunschweig,2–2,Darmstadt 98,20190.0,Eintracht-Stadion,Patrick Alt,Match Report,,18,D2
Regular season,13.0,Sat,2017-11-04,13:00,Jahn R'burg,3–2,Greuther Fürth,11110.0,Continental Arena,Thorben Siewer,Match Report,,18,D2
Regular season,13.0,Sat,2017-11-04,13:00,Union Berlin,1–0,St. Pauli,22012.0,Stadion An der Alten Försterei,Bastian Dankert,Match Report,,18,D2
Regular season,13.0,Sun,2017-11-05,13:30,Holstein Kiel,3–0,Dresden,10487.0,Holstein-Stadion,René Rohde,Match Report,,18,D2
Regular season,13.0,Sun,2017-11-05,13:30,Erzgebirge Aue,1–1,Arminia,7500.0,Sparkassen-Erzgebirgsstadion,Christof Günsch,Match Report,,18,D2
Regular season,13.0,Sun,2017-11-05,13:30,Düsseldorf,2–2,Heidenheim,23956.0,Merkur Spielarena,Lasse Koslowski,Match Report,,18,D2
Regular season,13.0,Mon,2017-11-06,20:30,Nürnberg,1–2,Ingolstadt 04,24191.0,Max-Morlock-Stadion,Felix Zwayer,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,14.0,Fri,2017-11-17,18:30,Arminia,2–2,Braunschweig,16367.0,SchücoArena,Sven Waschitzki,Match Report,,18,D2
Regular season,14.0,Fri,2017-11-17,18:30,Darmstadt 98,1–2,Sandhausen,14650.0,Jonathan-Heimes-Stadion am Böllenfalltor,Christian Dietz,Match Report,,18,D2
Regular season,14.0,Sat,2017-11-18,13:00,Heidenheim,4–3,Union Berlin,12000.0,Voith-Arena,Deniz Aytekin,Match Report,,18,D2
Regular season,14.0,Sat,2017-11-18,13:00,Bochum,1–1,Greuther Fürth,11228.0,Vonovia Ruhrstadion,Guido Winkmann,Match Report,,18,D2
Regular season,14.0,Sat,2017-11-18,13:00,Nürnberg,2–2,Holstein Kiel,27274.0,Max-Morlock-Stadion,Daniel Siebert,Match Report,,18,D2
Regular season,14.0,Sun,2017-11-19,13:30,St. Pauli,2–2,Jahn R'burg,29546.0,Millerntor-Stadion,Florian Heft,Match Report,,18,D2
Regular season,14.0,Sun,2017-11-19,13:30,Ingolstadt 04,1–0,Düsseldorf,11648.0,Audi-Sportpark,Daniel Schlager,Match Report,,18,D2
Regular season,14.0,Sun,2017-11-19,13:30,MSV Duisburg,3–0,Erzgebirge Aue,13309.0,Schauinsland-Reisen-Arena,Robert Kempter,Match Report,,18,D2
Regular season,14.0,Mon,2017-11-20,20:30,Dresden,1–2,Kaiserslautern,27224.0,DDV-Stadion,Tobias Reichel,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,15.0,Fri,2017-11-24,18:30,Sandhausen,1–2,Heidenheim,5243.0,Hardtwaldstadion,Aarne Aarnink,Match Report,,18,D2
Regular season,15.0,Fri,2017-11-24,18:30,Union Berlin,3–3,Darmstadt 98,21108.0,Stadion An der Alten Försterei,Timo Gerach,Match Report,,18,D2
Regular season,15.0,Sat,2017-11-25,13:00,Jahn R'burg,4–0,MSV Duisburg,9889.0,Continental Arena,Alexander Sather,Match Report,,18,D2
Regular season,15.0,Sat,2017-11-25,13:00,Holstein Kiel,0–0,Ingolstadt 04,9701.0,Holstein-Stadion,Harm Osmers,Match Report,,18,D2
Regular season,15.0,Sat,2017-11-25,13:00,Braunschweig,2–3,Nürnberg,21605.0,Eintracht-Stadion,Sören Storks,Match Report,,18,D2
Regular season,15.0,Sun,2017-11-26,13:30,Greuther Fürth,4–0,St. Pauli,10810.0,Sportpark Ronhof Thomas Sommer,Martin Thomsen,Match Report,,18,D2
Regular season,15.0,Sun,2017-11-26,13:30,Erzgebirge Aue,1–1,Bochum,7200.0,Sparkassen-Erzgebirgsstadion,Robert Schröder,Match Report,,18,D2
Regular season,15.0,Sun,2017-11-26,13:30,Kaiserslautern,0–2,Arminia,20464.0,Fritz-Walter-Stadion,Florian Badstübner,Match Report,,18,D2
Regular season,15.0,Mon,2017-11-27,20:30,Düsseldorf,1–3,Dresden,22602.0,Merkur Spielarena,Benjamin Brand,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,16.0,Fri,2017-12-01,18:30,Heidenheim,3–2,Kaiserslautern,11000.0,Voith-Arena,René Rohde,Match Report,,18,D2
Regular season,16.0,Fri,2017-12-01,18:30,Arminia,5–0,St. Pauli,22826.0,SchücoArena,Robert Kempter,Match Report,,18,D2
Regular season,16.0,Sat,2017-12-02,13:00,Nürnberg,1–0,Sandhausen,23586.0,Max-Morlock-Stadion,Patrick Alt,Match Report,,18,D2
Regular season,16.0,Sat,2017-12-02,13:00,Holstein Kiel,2–2,Düsseldorf,11748.0,Holstein-Stadion,Martin Petersen,Match Report,,18,D2
Regular season,16.0,Sat,2017-12-02,13:00,MSV Duisburg,2–0,Greuther Fürth,12017.0,Schauinsland-Reisen-Arena,Daniel Schlager,Match Report,,18,D2
Regular season,16.0,Sun,2017-12-03,13:30,Dresden,4–0,Erzgebirge Aue,30453.0,DDV-Stadion,Manuel Gräfe,Match Report,,18,D2
Regular season,16.0,Sun,2017-12-03,13:30,Darmstadt 98,0–1,Jahn R'burg,14650.0,Jonathan-Heimes-Stadion am Böllenfalltor,Sven Waschitzki,Match Report,,18,D2
Regular season,16.0,Sun,2017-12-03,13:30,Bochum,2–1,Union Berlin,13119.0,Vonovia Ruhrstadion,Matthias Jöllenbeck,Match Report,,18,D2
Regular season,16.0,Mon,2017-12-04,20:30,Ingolstadt 04,0–2,Braunschweig,8714.0,Audi-Sportpark,Robert Kampka,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
